"type","date","metrics","value"
"AQI","20180408","20",46.9166666666667
"PM10","20180408","20",49.1428571428571
"PM2.5","20180408","20",27.6666666666667
"AQI","20180408","21",57.5416666666667
"PM10","20180408","21",66.5833333333333
"PM2.5","20180408","21",32
"AQI","20180408","22",51.4166666666667
"PM10","20180408","22",53.9166666666667
"PM2.5","20180408","22",26.125
"AQI","20180408","23",69.3333333333333
"PM10","20180408","23",89.625
"PM2.5","20180408","23",35.2916666666667
"AQI","20180408","24",64.7916666666667
"PM10","20180408","24",76.375
"PM2.5","20180408","24",35.2916666666667
"AQI","20180408","25",77.5416666666667
"PM10","20180408","25",104.666666666667
"PM2.5","20180408","25",25.6363636363636
"AQI","20180408","26",43.5416666666667
"PM10","20180408","26",42
"PM2.5","20180408","26",20.8333333333333
"AQI","20180408","27",48.6666666666667
"PM10","20180408","27",44.8260869565217
"PM2.5","20180408","27",28.5416666666667
"AQI","20180408","28",63.9583333333333
"PM10","20180408","28",78
"PM2.5","20180408","28",33.625
"AQI","20180408","29",73.5833333333333
"PM10","20180408","29",96.3333333333333
"PM2.5","20180408","29",45.625
"AQI","20180408","30",91.5416666666667
"PM10","20180408","30",132.791666666667
"PM2.5","20180408","30",47.8333333333333
"AQI","20180408","31",71.5416666666667
"PM10","20180408","31",91.9166666666667
"PM2.5","20180408","31",45.625
"AQI","20180408","32",69.8333333333333
"PM10","20180408","32",89.0416666666667
"PM2.5","20180408","32",42.4583333333333
"AQI","20180408","33",71.7916666666667
"PM10","20180408","33",91.5
"PM2.5","20180408","33",46.625
"AQI","20180408","34",73.75
"PM10","20180408","34",97.0833333333333
"PM2.5","20180408","34",41.875
"AQI","20180408","35",73.2916666666667
"PM10","20180408","35",96.1666666666667
"PM2.5","20180408","35",39.0416666666667
"AQI","20180407","1",46.8181818181818
"PM10","20180407","1",50.7727272727273
"PM2.5","20180407","1",17.9090909090909
"AQI","20180407","2",42.8181818181818
"PM10","20180407","2",44.3636363636364
"PM2.5","20180407","2",17.7272727272727
"AQI","20180407","3",43.4090909090909
"PM10","20180407","3",44.5454545454545
"PM2.5","20180407","3",15.9090909090909
"AQI","20180407","4",44.3181818181818
"PM10","20180407","4",47.7727272727273
"PM2.5","20180407","4",18.5454545454545
"AQI","20180407","5",45.7272727272727
"PM10","20180407","5",52.7894736842105
"PM2.5","20180407","5",20.0454545454545
"AQI","20180407","6",45.5
"PM10","20180407","6",52
"PM2.5","20180407","6",16.8181818181818
"AQI","20180407","7",44.0454545454545
"PM10","20180407","7",44
"PM2.5","20180407","7",17.9090909090909
"AQI","20180407","8",66.8636363636364
"PM10","20180407","8",88.0454545454545
"PM2.5","20180407","8",19.5454545454545
"AQI","20180407","10",45.7272727272727
"PM10","20180407","10",50.8636363636364
"PM2.5","20180407","10",20.5
"AQI","20180407","11",48.4545454545455
"PM10","20180407","11",53.8095238095238
"PM2.5","20180407","11",18.5909090909091
"AQI","20180407","12",55.8636363636364
"PM10","20180407","12",67.7272727272727
"PM2.5","20180407","12",20.5454545454545
"AQI","20180407","13",54.5909090909091
"PM10","20180407","13",64.5
"PM2.5","20180407","13",16.5
"AQI","20180407","14",50.0454545454545
"PM10","20180407","14",57.6363636363636
"PM2.5","20180407","14",16.5454545454545
"AQI","20180407","15",44.4090909090909
"PM10","20180407","15",48.0909090909091
"PM2.5","20180407","15",12.5454545454545
"AQI","20180407","16",50.0454545454545
"PM10","20180407","16",56.8181818181818
"PM2.5","20180407","16",18.3181818181818
"AQI","20180407","17",40.6363636363636
"PM10","20180407","17",39.0454545454545
"PM2.5","20180407","17",16.0454545454545
"AQI","20180407","18",41.5
"PM10","20180407","18",44.4285714285714
"PM2.5","20180407","18",16.4545454545455
"AQI","20180407","19",47.5909090909091
"PM10","20180407","19",52.9047619047619
"PM2.5","20180407","19",20.0909090909091
"AQI","20180407","20",37.8181818181818
"PM10","20180407","20",38.1764705882353
"PM2.5","20180407","20",14.2272727272727
"AQI","20180407","21",40.3636363636364
"PM10","20180407","21",40.0555555555556
"PM2.5","20180407","21",13.7727272727273
"AQI","20180407","22",43.2272727272727
"PM10","20180407","22",48
"PM2.5","20180407","22",14.5454545454545
"AQI","20180407","23",45.7727272727273
"PM10","20180407","23",48.2272727272727
"PM2.5","20180407","23",16.3181818181818
"AQI","20180407","24",39.2727272727273
"PM10","20180407","24",34.8636363636364
"PM2.5","20180407","24",11.8181818181818
"AQI","20180407","25",57.6363636363636
"PM10","20180407","25",67.9090909090909
"PM2.5","20180407","25",10.6363636363636
"AQI","20180407","26",36.8181818181818
"PM10","20180407","26",39.0714285714286
"PM2.5","20180407","26",10.0909090909091
"AQI","20180407","27",36.8636363636364
"PM10","20180407","27",35.2777777777778
"PM2.5","20180407","27",11.9545454545455
"AQI","20180407","28",49.8181818181818
"PM10","20180407","28",53.7727272727273
"PM2.5","20180407","28",15.9090909090909
"AQI","20180407","29",51.0909090909091
"PM10","20180407","29",61.85
"PM2.5","20180407","29",19.3181818181818
"AQI","20180407","30",57.6363636363636
"PM10","20180407","30",71.0909090909091
"PM2.5","20180407","30",22.2
"AQI","20180407","31",46.0454545454545
"PM10","20180407","31",53.4761904761905
"PM2.5","20180407","31",22
"AQI","20180407","32",44.4090909090909
"PM10","20180407","32",47.8636363636364
"PM2.5","20180407","32",18.0454545454545
"AQI","20180407","33",42.7272727272727
"PM10","20180407","33",47.0909090909091
"PM2.5","20180407","33",21.5909090909091
"AQI","20180407","34",53.0454545454545
"PM10","20180407","34",61.8636363636364
"PM2.5","20180407","34",20.5909090909091
"AQI","20180407","35",47.8636363636364
"PM10","20180407","35",53.9090909090909
"PM2.5","20180407","35",17.1818181818182
"AQI","20180406","1",86.75
"PM10","20180406","1",107.291666666667
"PM2.5","20180406","1",18.5
"AQI","20180406","2",79.5833333333333
"PM10","20180406","2",96.4166666666667
"PM2.5","20180406","2",16.75
"AQI","20180406","3",36.6363636363636
"PM10","20180406","3",32.8571428571429
"PM2.5","20180406","3",17.3333333333333
"AQI","20180406","4",73.75
"PM10","20180406","4",89.6666666666667
"PM2.5","20180406","4",17.25
"AQI","20180406","5",80.5416666666667
"PM10","20180406","5",98.6666666666667
"PM2.5","20180406","5",17.5416666666667
"AQI","20180406","6",81.2916666666667
"PM10","20180406","6",97.0833333333333
"PM2.5","20180406","6",18.8333333333333
"AQI","20180406","7",67.7916666666667
"PM10","20180406","7",78.7083333333333
"PM2.5","20180406","7",14.9583333333333
"AQI","20180406","8",84.5833333333333
"PM10","20180406","8",111.916666666667
"PM2.5","20180406","8",15.1666666666667
"AQI","20180406","10",73.9166666666667
"PM10","20180406","10",91.2083333333333
"PM2.5","20180406","10",18.125
"AQI","20180406","11",54.8333333333333
"PM10","20180406","11",68.2083333333333
"PM2.5","20180406","11",12.9583333333333
"AQI","20180406","12",74.2916666666667
"PM10","20180406","12",90.75
"PM2.5","20180406","12",15.3333333333333
"AQI","20180406","13",55.7916666666667
"PM10","20180406","13",67.9166666666667
"PM2.5","20180406","13",8.83333333333333
"AQI","20180406","14",62.5416666666667
"PM10","20180406","14",81.4583333333333
"PM2.5","20180406","14",11.625
"AQI","20180406","15",76.4583333333333
"PM10","20180406","15",94.2083333333333
"PM2.5","20180406","15",12.5833333333333
"AQI","20180406","16",97.625
"PM10","20180406","16",126.291666666667
"PM2.5","20180406","16",20.875
"AQI","20180406","17",79.2083333333333
"PM10","20180406","17",101.869565217391
"PM2.5","20180406","17",21.0833333333333
"AQI","20180406","18",65.375
"PM10","20180406","18",79.0833333333333
"PM2.5","20180406","18",14.4166666666667
"AQI","20180406","19",64
"PM10","20180406","19",80.0416666666667
"PM2.5","20180406","19",14.0833333333333
"AQI","20180406","20",67.8333333333333
"PM10","20180406","20",81.875
"PM2.5","20180406","20",19
"AQI","20180406","21",67.5
"PM10","20180406","21",79.1666666666667
"PM2.5","20180406","21",16.1666666666667
"AQI","20180406","22",68.875
"PM10","20180406","22",82.25
"PM2.5","20180406","22",18.875
"AQI","20180406","23",59.625
"PM10","20180406","23",71
"PM2.5","20180406","23",15.25
"AQI","20180406","24",59.7916666666667
"PM10","20180406","24",70.0833333333333
"PM2.5","20180406","24",13.6666666666667
"AQI","20180406","25",73.5416666666667
"PM10","20180406","25",90.4166666666667
"PM2.5","20180406","25",13.5416666666667
"AQI","20180406","26",73.125
"PM10","20180406","26",90.5416666666667
"PM2.5","20180406","26",18.2083333333333
"AQI","20180406","27",60.4166666666667
"PM10","20180406","27",75.7083333333333
"PM2.5","20180406","27",22.625
"AQI","20180406","28",87.0833333333333
"PM10","20180406","28",112.208333333333
"PM2.5","20180406","28",18.75
"AQI","20180406","29",54.6666666666667
"PM10","20180406","29",63.375
"PM2.5","20180406","29",12
"AQI","20180406","30",40.9166666666667
"PM10","20180406","30",44.1304347826087
"PM2.5","20180406","30",7.70833333333333
"AQI","20180406","31",75.4166666666667
"PM10","20180406","31",90.6666666666667
"PM2.5","20180406","31",21.625
"AQI","20180406","32",67.6666666666667
"PM10","20180406","32",81.4583333333333
"PM2.5","20180406","32",15.375
"AQI","20180406","33",72.4166666666667
"PM10","20180406","33",88.2916666666667
"PM2.5","20180406","33",20.4583333333333
"AQI","20180406","34",82.5833333333333
"PM10","20180406","34",102.833333333333
"PM2.5","20180406","34",11.3333333333333
"AQI","20180406","35",88
"PM10","20180406","35",106.25
"PM2.5","20180406","35",11.7083333333333
"AQI","20180405","1",94.875
"PM10","20180405","1",208.375
"PM2.5","20180405","1",48.4166666666667
"AQI","20180405","2",84.2916666666667
"PM10","20180405","2",179.142857142857
"PM2.5","20180405","2",48.375
"AQI","20180405","3",62.1578947368421
"PM10","20180405","3",6
"PM2.5","20180405","3",44.8421052631579
"AQI","20180405","4",79.125
"PM10","20180405","4",147
"PM2.5","20180405","4",46.6666666666667
"AQI","20180405","5",96.4166666666667
"PM10","20180405","5",164.416666666667
"PM2.5","20180405","5",47.8333333333333
"AQI","20180405","6",93.5
"PM10","20180405","6",207.125
"PM2.5","20180405","6",48.4166666666667
"AQI","20180405","7",85.8333333333333
"PM10","20180405","7",170
"PM2.5","20180405","7",48.5416666666667
"AQI","20180405","8",109.666666666667
"PM10","20180405","8",327.142857142857
"PM2.5","20180405","8",47.125
"AQI","20180405","10",88.7916666666667
"PM10","20180405","10",160.25
"PM2.5","20180405","10",53.5
"AQI","20180405","11",76.4166666666667
"PM10","20180405","11",137.125
"PM2.5","20180405","11",48.9166666666667
"AQI","20180405","12",83.5416666666667
"PM10","20180405","12",156.333333333333
"PM2.5","20180405","12",46.9583333333333
"AQI","20180405","13",71.9583333333333
"PM10","20180405","13",127.4
"PM2.5","20180405","13",47.4166666666667
"AQI","20180405","14",75.1666666666667
"PM10","20180405","14",134.125
"PM2.5","20180405","14",51.0416666666667
"AQI","20180405","15",71.2083333333333
"PM10","20180405","15",140
"PM2.5","20180405","15",44.5833333333333
"AQI","20180405","16",100.166666666667
"PM10","20180405","16",226
"PM2.5","20180405","16",53.2083333333333
"AQI","20180405","17",72.8333333333333
"PM10","20180405","17",113
"PM2.5","20180405","17",51.8333333333333
"AQI","20180405","18",105.739130434783
"PM10","20180405","18",272.714285714286
"PM2.5","20180405","18",49.304347826087
"AQI","20180405","19",84.9583333333333
"PM10","20180405","19",176.625
"PM2.5","20180405","19",45.2916666666667
"AQI","20180405","20",70.125
"PM10","20180405","20",97.75
"PM2.5","20180405","20",50.625
"AQI","20180405","21",82.7916666666667
"PM10","20180405","21",164.428571428571
"PM2.5","20180405","21",49.375
"AQI","20180405","22",73.5833333333333
"PM10","20180405","22",127.6
"PM2.5","20180405","22",51.6666666666667
"AQI","20180405","23",137.875
"PM10","20180405","23",446
"PM2.5","20180405","23",40.0416666666667
"AQI","20180405","24",107.5
"PM10","20180405","24",373.6
"PM2.5","20180405","24",50.25
"AQI","20180405","25",130.458333333333
"PM10","20180405","25",372.818181818182
"PM2.5","20180405","25",39.5416666666667
"AQI","20180405","26",94.1666666666667
"PM10","20180405","26",525.333333333333
"PM2.5","20180405","26",51.625
"AQI","20180405","27",64.5833333333333
"PM10","20180405","27",82
"PM2.5","20180405","27",46.9166666666667
"AQI","20180405","28",79.5
"PM10","20180405","28",124.75
"PM2.5","20180405","28",56.5416666666667
"AQI","20180405","29",85.125
"PM10","20180405","29",121
"PM2.5","20180405","29",63.2083333333333
"AQI","20180405","30",68.5833333333333
"PM10","20180405","30",111.6
"PM2.5","20180405","30",47.7083333333333
"AQI","20180405","31",100.625
"PM10","20180405","31",182.333333333333
"PM2.5","20180405","31",56.2083333333333
"AQI","20180405","32",83.5
"PM10","20180405","32",165.375
"PM2.5","20180405","32",47.5833333333333
"AQI","20180405","33",100.333333333333
"PM10","20180405","33",205.375
"PM2.5","20180405","33",53.6666666666667
"AQI","20180405","34",87.5416666666667
"PM10","20180405","34",130.363636363636
"PM2.5","20180405","34",54.375
"AQI","20180405","35",97.5416666666667
"PM10","20180405","35",170
"PM2.5","20180405","35",50.4166666666667
"AQI","20180404","1",33.7083333333333
"PM10","20180404","1",29.5
"PM2.5","20180404","1",20.75
"AQI","20180404","2",32.7916666666667
"PM10","20180404","2",27.75
"PM2.5","20180404","2",20.625
"AQI","20180404","3",34.9166666666667
"PM10","20180404","3",30.5714285714286
"PM2.5","20180404","3",22
"AQI","20180404","4",34.5
"PM10","20180404","4",28.6666666666667
"PM2.5","20180404","4",22.4347826086957
"AQI","20180404","5",34.1666666666667
"PM10","20180404","5",32.1428571428571
"PM2.5","20180404","5",21.0833333333333
"AQI","20180404","6",34.7916666666667
"PM10","20180404","6",30.3
"PM2.5","20180404","6",22.0416666666667
"AQI","20180404","7",35.75
"PM10","20180404","7",44.4
"PM2.5","20180404","7",21.3333333333333
"AQI","20180404","8",34.6666666666667
"PM10","20180404","8",32
"PM2.5","20180404","8",22.5
"AQI","20180404","10",28.0416666666667
"PM10","20180404","10",19.3571428571429
"PM2.5","20180404","10",13.2727272727273
"AQI","20180404","11",33.9166666666667
"PM10","20180404","11",28.5
"PM2.5","20180404","11",22.8333333333333
"AQI","20180404","12",38.7083333333333
"PM10","20180404","12",50
"PM2.5","20180404","12",24.5
"AQI","20180404","13",32.125
"PM10","20180404","13",39.25
"PM2.5","20180404","13",19.4166666666667
"AQI","20180404","14",29.875
"PM10","20180404","14",28
"PM2.5","20180404","14",18.7083333333333
"AQI","20180404","15",29.25
"PM10","20180404","15",27.9
"PM2.5","20180404","15",16.8333333333333
"AQI","20180404","16",36.7083333333333
"PM10","20180404","16",32.5
"PM2.5","20180404","16",23.4583333333333
"AQI","20180404","17",32.7916666666667
"PM10","20180404","17",32
"PM2.5","20180404","17",21.75
"AQI","20180404","18",34.9166666666667
"PM10","20180404","18",39.75
"PM2.5","20180404","18",22.75
"AQI","20180404","19",35.5833333333333
"PM10","20180404","19",26.2
"PM2.5","20180404","19",24.4583333333333
"AQI","20180404","20",33.5833333333333
"PM10","20180404","20",23.9090909090909
"PM2.5","20180404","20",22.7083333333333
"AQI","20180404","21",28.5416666666667
"PM10","20180404","21",27.7777777777778
"PM2.5","20180404","21",17.9583333333333
"AQI","20180404","22",29.0833333333333
"PM10","20180404","22",27.6666666666667
"PM2.5","20180404","22",19.1666666666667
"AQI","20180404","23",35.2916666666667
"PM10","20180404","23",45.7272727272727
"PM2.5","20180404","23",19.5454545454545
"AQI","20180404","24",37.625
"PM10","20180404","24",40
"PM2.5","20180404","24",24.4583333333333
"AQI","20180404","25",33.0833333333333
"PM10","20180404","25",37.7142857142857
"PM2.5","20180404","25",20.9166666666667
"AQI","20180404","26",27.1666666666667
"PM10","20180404","26",22.5
"PM2.5","20180404","26",17.875
"AQI","20180404","27",34.5833333333333
"PM10","20180404","27",26.2
"PM2.5","20180404","27",23.625
"AQI","20180404","28",34.5
"PM10","20180404","28",33.2222222222222
"PM2.5","20180404","28",20.625
"AQI","20180404","29",35.25
"PM10","20180404","29",43.4285714285714
"PM2.5","20180404","29",22.375
"AQI","20180404","30",39.9583333333333
"PM10","20180404","30",50.0714285714286
"PM2.5","20180404","30",21.4583333333333
"AQI","20180404","31",38.75
"PM10","20180404","31",56.6666666666667
"PM2.5","20180404","31",25.5454545454545
"AQI","20180404","32",34.0416666666667
"PM10","20180404","32",26
"PM2.5","20180404","32",23.7727272727273
"AQI","20180404","33",38.5416666666667
"PM10","20180404","33",28.6666666666667
"PM2.5","20180404","33",25.8636363636364
"AQI","20180404","34",44.6666666666667
"PM10","20180404","34",41.3888888888889
"PM2.5","20180404","34",24.5217391304348
"AQI","20180404","35",41.8333333333333
"PM10","20180404","35",44.6111111111111
"PM2.5","20180404","35",22.375
"AQI","20180403","1",90.7083333333333
"PM10","20180403","1",163.052631578947
"PM2.5","20180403","1",14.625
"AQI","20180403","2",85.1666666666667
"PM10","20180403","2",147.842105263158
"PM2.5","20180403","2",14.8333333333333
"AQI","20180403","3",75.5
"PM10","20180403","3",122.1
"PM2.5","20180403","3",12.9166666666667
"AQI","20180403","4",85.2083333333333
"PM10","20180403","4",146.736842105263
"PM2.5","20180403","4",16.1304347826087
"AQI","20180403","5",75.1666666666667
"PM10","20180403","5",147.352941176471
"PM2.5","20180403","5",11.6666666666667
"AQI","20180403","6",84.4583333333333
"PM10","20180403","6",150.105263157895
"PM2.5","20180403","6",15.5833333333333
"AQI","20180403","7",63.0833333333333
"PM10","20180403","7",112.470588235294
"PM2.5","20180403","7",11.3333333333333
"AQI","20180403","8",79.9583333333333
"PM10","20180403","8",152.058823529412
"PM2.5","20180403","8",17.0869565217391
"AQI","20180403","10",83.7916666666667
"PM10","20180403","10",143.684210526316
"PM2.5","20180403","10",17.2727272727273
"AQI","20180403","11",93.125
"PM10","20180403","11",139.5
"PM2.5","20180403","11",15.5
"AQI","20180403","12",85
"PM10","20180403","12",157.388888888889
"PM2.5","20180403","12",16.1666666666667
"AQI","20180403","13",113
"PM10","20180403","13",195
"PM2.5","20180403","13",28.4166666666667
"AQI","20180403","14",88.9583333333333
"PM10","20180403","14",158.315789473684
"PM2.5","20180403","14",26.8333333333333
"AQI","20180403","15",88.125
"PM10","20180403","15",135.04347826087
"PM2.5","20180403","15",12.3333333333333
"AQI","20180403","16",90.25
"PM10","20180403","16",175.529411764706
"PM2.5","20180403","16",17.3333333333333
"AQI","20180403","17",66.875
"PM10","20180403","17",129.0625
"PM2.5","20180403","17",10.0833333333333
"AQI","20180403","18",57.3333333333333
"PM10","20180403","18",101.3125
"PM2.5","20180403","18",12.5652173913043
"AQI","20180403","19",67.3333333333333
"PM10","20180403","19",111.842105263158
"PM2.5","20180403","19",16.0909090909091
"AQI","20180403","20",82.8333333333333
"PM10","20180403","20",56.8333333333333
"PM2.5","20180403","20",63.3333333333333
"AQI","20180403","21",53
"PM10","20180403","21",77.2105263157895
"PM2.5","20180403","21",8.08333333333333
"AQI","20180403","22",52
"PM10","20180403","22",66.1363636363636
"PM2.5","20180403","22",14.1363636363636
"AQI","20180403","23",56.125
"PM10","20180403","23",80.75
"PM2.5","20180403","23",9.20833333333333
"AQI","20180403","24",58.5
"PM10","20180403","24",85.25
"PM2.5","20180403","24",11.375
"AQI","20180403","25",67.75
"PM10","20180403","25",106.4
"PM2.5","20180403","25",12.7391304347826
"AQI","20180403","26",40.8333333333333
"PM10","20180403","26",84.2222222222222
"PM2.5","20180403","26",12.1764705882353
"AQI","20180403","27",58.625
"PM10","20180403","27",93.5
"PM2.5","20180403","27",11.2083333333333
"AQI","20180403","28",89.4166666666667
"PM10","20180403","28",165.055555555556
"PM2.5","20180403","28",21.9166666666667
"AQI","20180403","29",112.083333333333
"PM10","20180403","29",197.7
"PM2.5","20180403","29",33.25
"AQI","20180403","30",204.458333333333
"PM10","20180403","30",313.083333333333
"PM2.5","20180403","30",42.2916666666667
"AQI","20180403","31",71.5416666666667
"PM10","20180403","31",134.647058823529
"PM2.5","20180403","31",14.5416666666667
"AQI","20180403","32",79.0833333333333
"PM10","20180403","32",151.117647058824
"PM2.5","20180403","32",14.9166666666667
"AQI","20180403","33",68.5
"PM10","20180403","33",129.705882352941
"PM2.5","20180403","33",15.0416666666667
"AQI","20180403","34",93.4583333333333
"PM10","20180403","34",134.833333333333
"PM2.5","20180403","34",8.83333333333333
"AQI","20180403","35",80.8333333333333
"PM10","20180403","35",124
"PM2.5","20180403","35",9
"AQI","20180402","1",280.5
"PM10","20180402","1",259.230769230769
"PM2.5","20180402","1",223.958333333333
"AQI","20180402","2",264.958333333333
"PM10","20180402","2",217.923076923077
"PM2.5","20180402","2",213.583333333333
"AQI","20180402","3",272.291666666667
"PM10","20180402","3",231.1
"PM2.5","20180402","3",220.25
"AQI","20180402","4",268.166666666667
"PM10","20180402","4",249
"PM2.5","20180402","4",219.708333333333
"AQI","20180402","5",285.791666666667
"PM10","20180402","5",252
"PM2.5","20180402","5",231.916666666667
"AQI","20180402","6",284.291666666667
"PM10","20180402","6",266.090909090909
"PM2.5","20180402","6",226.583333333333
"AQI","20180402","7",279.166666666667
"PM10","20180402","7",253.888888888889
"PM2.5","20180402","7",230.291666666667
"AQI","20180402","8",284.347826086957
"PM10","20180402","8",330.5
"PM2.5","20180402","8",242.636363636364
"AQI","20180402","10",298.833333333333
"PM10","20180402","10",248.545454545455
"PM2.5","20180402","10",248.583333333333
"AQI","20180402","11",287.727272727273
"PM10","20180402","11",247.444444444444
"PM2.5","20180402","11",237.818181818182
"AQI","20180402","12",312.291666666667
"PM10","20180402","12",320.105263157895
"PM2.5","20180402","12",259.916666666667
"AQI","20180402","13",266.75
"PM10","20180402","13",287.791666666667
"PM2.5","20180402","13",216.666666666667
"AQI","20180402","14",259.416666666667
"PM10","20180402","14",268.913043478261
"PM2.5","20180402","14",212.25
"AQI","20180402","15",260.375
"PM10","20180402","15",253.333333333333
"PM2.5","20180402","15",212.666666666667
"AQI","20180402","16",316.458333333333
"PM10","20180402","16",312.8
"PM2.5","20180402","16",252.916666666667
"AQI","20180402","17",304.333333333333
"PM10","20180402","17",303.5
"PM2.5","20180402","17",248.791666666667
"AQI","20180402","18",268.875
"PM10","20180402","18",202.285714285714
"PM2.5","20180402","18",216.875
"AQI","20180402","19",282.25
"PM10","20180402","19",208.4
"PM2.5","20180402","19",234.333333333333
"AQI","20180402","20",349.75
"PM10","20180402","20",NA
"PM2.5","20180402","20",299.916666666667
"AQI","20180402","21",276.25
"PM10","20180402","21",230.5
"PM2.5","20180402","21",222.291666666667
"AQI","20180402","22",288.125
"PM10","20180402","22",212.25
"PM2.5","20180402","22",246.045454545455
"AQI","20180402","23",216.041666666667
"PM10","20180402","23",247.681818181818
"PM2.5","20180402","23",153.166666666667
"AQI","20180402","24",270.958333333333
"PM10","20180402","24",255.5
"PM2.5","20180402","24",215.875
"AQI","20180402","25",229.416666666667
"PM10","20180402","25",282.333333333333
"PM2.5","20180402","25",149.833333333333
"AQI","20180402","26",280.833333333333
"PM10","20180402","26",157.666666666667
"PM2.5","20180402","26",228.791666666667
"AQI","20180402","27",278.181818181818
"PM10","20180402","27",204.6
"PM2.5","20180402","27",226.181818181818
"AQI","20180402","28",282
"PM10","20180402","28",286.666666666667
"PM2.5","20180402","28",232
"AQI","20180402","29",293.041666666667
"PM10","20180402","29",275.941176470588
"PM2.5","20180402","29",236.125
"AQI","20180402","30",260.25
"PM10","20180402","30",291.125
"PM2.5","20180402","30",208.125
"AQI","20180402","31",285.25
"PM10","20180402","31",245.909090909091
"PM2.5","20180402","31",232.125
"AQI","20180402","32",291.833333333333
"PM10","20180402","32",205.5
"PM2.5","20180402","32",237.416666666667
"AQI","20180402","33",306.782608695652
"PM10","20180402","33",248.2
"PM2.5","20180402","33",253.347826086957
"AQI","20180402","34",283.666666666667
"PM10","20180402","34",307
"PM2.5","20180402","34",231.083333333333
"AQI","20180402","35",294.565217391304
"PM10","20180402","35",325.521739130435
"PM2.5","20180402","35",239.95652173913
"AQI","20180401","1",236.625
"PM10","20180401","1",226.555555555556
"PM2.5","20180401","1",189.166666666667
"AQI","20180401","2",214.958333333333
"PM10","20180401","2",165.823529411765
"PM2.5","20180401","2",170
"AQI","20180401","3",207.666666666667
"PM10","20180401","3",193.25
"PM2.5","20180401","3",162.958333333333
"AQI","20180401","4",222.75
"PM10","20180401","4",211.238095238095
"PM2.5","20180401","4",176.458333333333
"AQI","20180401","5",219.166666666667
"PM10","20180401","5",208.526315789474
"PM2.5","20180401","5",173.833333333333
"AQI","20180401","6",228.5
"PM10","20180401","6",229.95652173913
"PM2.5","20180401","6",181.166666666667
"AQI","20180401","7",193.791666666667
"PM10","20180401","7",187.9
"PM2.5","20180401","7",151.875
"AQI","20180401","8",211.666666666667
"PM10","20180401","8",NA
"PM2.5","20180401","8",167
"AQI","20180401","10",228.666666666667
"PM10","20180401","10",237.142857142857
"PM2.5","20180401","10",181.625
"AQI","20180401","11",195.125
"PM10","20180401","11",209.541666666667
"PM2.5","20180401","11",153.416666666667
"AQI","20180401","12",217.958333333333
"PM10","20180401","12",272.166666666667
"PM2.5","20180401","12",165.625
"AQI","20180401","13",200.791666666667
"PM10","20180401","13",271.958333333333
"PM2.5","20180401","13",155.5
"AQI","20180401","14",222.875
"PM10","20180401","14",245.375
"PM2.5","20180401","14",176.5
"AQI","20180401","15",217.541666666667
"PM10","20180401","15",214.136363636364
"PM2.5","20180401","15",172.583333333333
"AQI","20180401","16",265.826086956522
"PM10","20180401","16",264.8
"PM2.5","20180401","16",216.826086956522
"AQI","20180401","17",257.375
"PM10","20180401","17",184.166666666667
"PM2.5","20180401","17",208.666666666667
"AQI","20180401","18",213.416666666667
"PM10","20180401","18",161.692307692308
"PM2.5","20180401","18",169.958333333333
"AQI","20180401","19",171.958333333333
"PM10","20180401","19",187.791666666667
"PM2.5","20180401","19",133.375
"AQI","20180401","20",237.208333333333
"PM10","20180401","20",183.7
"PM2.5","20180401","20",190.875
"AQI","20180401","21",216.375
"PM10","20180401","21",175.263157894737
"PM2.5","20180401","21",173.541666666667
"AQI","20180401","22",211.666666666667
"PM10","20180401","22",190.3
"PM2.5","20180401","22",170.375
"AQI","20180401","23",164.75
"PM10","20180401","23",212.083333333333
"PM2.5","20180401","23",124.208333333333
"AQI","20180401","24",203.583333333333
"PM10","20180401","24",153.5
"PM2.5","20180401","24",161.958333333333
"AQI","20180401","25",174
"PM10","20180401","25",232.833333333333
"PM2.5","20180401","25",128.076923076923
"AQI","20180401","26",210.416666666667
"PM10","20180401","26",165.529411764706
"PM2.5","20180401","26",168.791666666667
"AQI","20180401","27",272.458333333333
"PM10","20180401","27",NA
"PM2.5","20180401","27",222.458333333333
"AQI","20180401","28",265.25
"PM10","20180401","28",278.066666666667
"PM2.5","20180401","28",216.25
"AQI","20180401","29",257.666666666667
"PM10","20180401","29",236.1
"PM2.5","20180401","29",210.458333333333
"AQI","20180401","30",196.75
"PM10","20180401","30",230.166666666667
"PM2.5","20180401","30",151.833333333333
"AQI","20180401","31",240.25
"PM10","20180401","31",222.941176470588
"PM2.5","20180401","31",192.416666666667
"AQI","20180401","32",239.041666666667
"PM10","20180401","32",192
"PM2.5","20180401","32",191.791666666667
"AQI","20180401","33",235.291666666667
"PM10","20180401","33",212.470588235294
"PM2.5","20180401","33",187.958333333333
"AQI","20180401","34",238.583333333333
"PM10","20180401","34",283.083333333333
"PM2.5","20180401","34",191.25
"AQI","20180401","35",235.083333333333
"PM10","20180401","35",281.583333333333
"PM2.5","20180401","35",189.083333333333
"AQI","20180331","1",144.916666666667
"PM10","20180331","1",169.666666666667
"PM2.5","20180331","1",110.458333333333
"AQI","20180331","2",136.25
"PM10","20180331","2",148.95652173913
"PM2.5","20180331","2",101.583333333333
"AQI","20180331","3",130
"PM10","20180331","3",145.541666666667
"PM2.5","20180331","3",98.4166666666667
"AQI","20180331","4",141.583333333333
"PM10","20180331","4",167.916666666667
